sample	category	subcategory	sv_type	count	total_length	mean_length
T2T08	chromosome	chr18	DEL	969	0	0.0
T2T08	chromosome	chr19	DEL	938	0	0.0
T2T08	chromosome	chr2	DEL	1767	0	0.0
T2T08	chromosome	chr20	DEL	1031	0	0.0
T2T08	chromosome	chr21	DEL	784	0	0.0
T2T08	chromosome	chr22	DEL	865	0	0.0
T2T08	chromosome	chr3	DEL	1367	0	0.0
T2T08	chromosome	chr4	DEL	1382	0	0.0
T2T08	chromosome	chr5	DEL	1379	0	0.0
T2T08	chromosome	chr6	DEL	1067	0	0.0
T2T08	chromosome	chr7	DEL	1494	0	0.0
T2T08	chromosome	chr8	DEL	1225	0	0.0
T2T08	chromosome	chr9	DEL	3019	0	0.0
T2T08	chromosome	chrX	DEL	845	0	0.0
T2T08	chromosome	chrY	DEL	1	0	0.0
T2T08	chromosome	chr1	INS	3152	0	0.0
T2T08	chromosome	chr10	INS	1231	0	0.0
T2T08	chromosome	chr11	INS	1101	0	0.0
T2T08	chromosome	chr12	INS	1012	0	0.0
T2T08	chromosome	chr13	INS	1211	0	0.0
T2T08	chromosome	chr14	INS	852	0	0.0
T2T08	chromosome	chr15	INS	1342	0	0.0
T2T08	chromosome	chr16	INS	1740	0	0.0
T2T08	chromosome	chr17	INS	897	0	0.0
T2T08	chromosome	chr18	INS	779	0	0.0
T2T08	chromosome	chr19	INS	877	0	0.0
T2T08	chromosome	chr2	INS	1684	0	0.0
T2T08	chromosome	chr20	INS	840	0	0.0
T2T08	chromosome	chr21	INS	819	0	0.0
T2T08	chromosome	chr22	INS	875	0	0.0
T2T08	chromosome	chr3	INS	1311	0	0.0
T2T08	chromosome	chr4	INS	1448	0	0.0
T2T08	chromosome	chr5	INS	1270	0	0.0
T2T08	chromosome	chr6	INS	1332	0	0.0
T2T08	chromosome	chr7	INS	1392	0	0.0
T2T08	chromosome	chr8	INS	1264	0	0.0
T2T08	chromosome	chr9	INS	2842	0	0.0
T2T08	chromosome	chrX	INS	820	0	0.0
T2T08	chromosome	chrY	INS	2	0	0.0
T2T08	chromosome	chr1	all	6360	0	0.0
T2T08	chromosome	chr10	all	2539	0	0.0
T2T08	chromosome	chr11	all	2089	0	0.0
T2T08	chromosome	chr12	all	2081	0	0.0
T2T08	chromosome	chr13	all	2637	0	0.0
T2T08	chromosome	chr14	all	1816	0	0.0
T2T08	chromosome	chr15	all	2681	0	0.0
T2T08	chromosome	chr16	all	4022	0	0.0
T2T08	chromosome	chr17	all	2325	0	0.0
T2T08	chromosome	chr18	all	1750	0	0.0
T2T08	chromosome	chr19	all	1816	0	0.0
T2T08	chromosome	chr2	all	3454	0	0.0
T2T08	chromosome	chr20	all	1873	0	0.0
T2T08	chromosome	chr21	all	1604	0	0.0
T2T08	chromosome	chr22	all	1740	0	0.0
T2T08	chromosome	chr3	all	2681	0	0.0
T2T08	chromosome	chr4	all	2836	0	0.0
T2T08	chromosome	chr5	all	2654	0	0.0
T2T08	chromosome	chr6	all	2404	0	0.0
T2T08	chromosome	chr7	all	2887	0	0.0
T2T08	chromosome	chr8	all	2492	0	0.0
T2T08	chromosome	chr9	all	5867	0	0.0
T2T08	chromosome	chrX	all	1669	0	0.0
T2T08	chromosome	chrY	all	3	0	0.0
T2T08	haplotype	haplotype1	BND	10	0	0.0
T2T08	haplotype	haplotype2	BND	8	0	0.0
T2T08	haplotype	both	DEL	5755	0	0.0
T2T08	haplotype	haplotype1	DEL	12445	0	0.0
T2T08	haplotype	haplotype2	DEL	13911	0	0.0
T2T08	haplotype	haplotype1	DUP:TANDEM	10	0	0.0
T2T08	haplotype	haplotype2	DUP:TANDEM	19	0	0.0
T2T08	haplotype	both	INS	5158	0	0.0
T2T08	haplotype	haplotype1	INS	12438	0	0.0
T2T08	haplotype	haplotype2	INS	12497	0	0.0
T2T08	haplotype	both	INV	4	0	0.0
T2T08	haplotype	haplotype1	INV	11	0	0.0
T2T08	haplotype	haplotype2	INV	14	0	0.0
T2T08	haplotype	both	all	10917	0	0.0
T2T08	haplotype	haplotype1	all	24914	0	0.0
T2T08	haplotype	haplotype2	all	26449	0	0.0
T2T08	phasing	phased	all	62280	0	0.0
T2T08	size_class	small (<50bp)	BND	18	0	0.0
T2T08	size_class	large (500bp-5kb)	DEL	8768	0	0.0
T2T08	size_class	massive (>50kb)	DEL	71	0	0.0
T2T08	size_class	medium (50-500bp)	DEL	15416	0	0.0
T2T08	size_class	small (<50bp)	DEL	6983	0	0.0
T2T08	size_class	very_large (5kb-50kb)	DEL	873	0	0.0
T2T08	size_class	large (500bp-5kb)	DUP:TANDEM	22	0	0.0
T2T08	size_class	medium (50-500bp)	DUP:TANDEM	7	0	0.0
T2T08	size_class	large (500bp-5kb)	INS	7269	0	0.0
T2T08	size_class	massive (>50kb)	INS	92	0	0.0
T2T08	size_class	medium (50-500bp)	INS	15017	0	0.0
T2T08	size_class	small (<50bp)	INS	6981	0	0.0
T2T08	size_class	very_large (5kb-50kb)	INS	734	0	0.0
T2T08	size_class	small (<50bp)	INV	29	0	0.0
T2T08	size_class	large (500bp-5kb)	all	16059	0	0.0
T2T08	size_class	massive (>50kb)	all	163	0	0.0
T2T08	size_class	medium (50-500bp)	all	30440	0	0.0
T2T08	size_class	small (<50bp)	all	14011	0	0.0
T2T08	size_class	very_large (5kb-50kb)	all	1607	0	0.0
T2T08	sv_type	BND	BND	18	0	0.0
T2T08	sv_type	DEL	DEL	32111	31398191	977.80171903709
T2T08	sv_type	DUP:TANDEM	DUP:TANDEM	29	26633	918.3793103448276
T2T08	sv_type	INS	INS	30093	30186571	1003.1093942112784
T2T08	sv_type	INV	INV	29	0	0.0
T2T08	total	all_svs	all	62280	61611395	989.2645311496468
T2T08	zygosity	HET	BND	18	0	0.0
T2T08	zygosity	ALT_HOM	DEL	5755	0	0.0
T2T08	zygosity	HET	DEL	26356	0	0.0
T2T08	zygosity	HET	DUP:TANDEM	29	0	0.0
T2T08	zygosity	ALT_HOM	INS	5158	0	0.0
T2T08	zygosity	HET	INS	24935	0	0.0
T2T08	zygosity	ALT_HOM	INV	4	0	0.0
T2T08	zygosity	HET	INV	25	0	0.0
T2T08	zygosity	ALT_HOM	all	10917	0	0.0
T2T08	zygosity	HET	all	51363	0	0.0
T2T09	chromosome	chr1	DEL	2548	0	0.0
T2T09	chromosome	chr10	DEL	1123	0	0.0
T2T09	chromosome	chr11	DEL	997	0	0.0
T2T09	chromosome	chr12	DEL	1085	0	0.0
T2T09	chromosome	chr13	DEL	1383	0	0.0
T2T09	chromosome	chr14	DEL	882	0	0.0
T2T09	chromosome	chr15	DEL	1190	0	0.0
T2T09	chromosome	chr16	DEL	1690	0	0.0
T2T09	chromosome	chr17	DEL	1099	0	0.0
T2T09	chromosome	chr18	DEL	854	0	0.0
T2T09	chromosome	chr19	DEL	950	0	0.0
T2T09	chromosome	chr2	DEL	1600	0	0.0
T2T09	chromosome	chr20	DEL	962	0	0.0
T2T09	chromosome	chr21	DEL	753	0	0.0
T2T09	chromosome	chr22	DEL	1027	0	0.0
T2T09	chromosome	chr3	DEL	1513	0	0.0
T2T09	chromosome	chr4	DEL	1541	0	0.0
T2T09	chromosome	chr5	DEL	1332	0	0.0
T2T09	chromosome	chr6	DEL	1089	0	0.0
T2T09	chromosome	chr7	DEL	1372	0	0.0
T2T09	chromosome	chr8	DEL	1029	0	0.0
T2T09	chromosome	chr9	DEL	2753	0	0.0
T2T09	chromosome	chrX	DEL	515	0	0.0
T2T09	chromosome	chrY	DEL	405	0	0.0
T2T09	chromosome	chr1	INS	2491	0	0.0
T2T09	chromosome	chr10	INS	1140	0	0.0
T2T09	chromosome	chr11	INS	1097	0	0.0
T2T09	chromosome	chr12	INS	1062	0	0.0
T2T09	chromosome	chr13	INS	1274	0	0.0
T2T09	chromosome	chr14	INS	818	0	0.0
T2T09	chromosome	chr15	INS	1130	0	0.0
T2T09	chromosome	chr16	INS	1668	0	0.0
T2T09	chromosome	chr17	INS	847	0	0.0
T2T09	chromosome	chr18	INS	834	0	0.0
T2T09	chromosome	chr19	INS	874	0	0.0
T2T09	chromosome	chr2	INS	1606	0	0.0
T2T09	chromosome	chr20	INS	865	0	0.0
T2T09	chromosome	chr21	INS	812	0	0.0
T2T09	chromosome	chr22	INS	1207	0	0.0
T2T09	chromosome	chr3	INS	1496	0	0.0
T2T09	chromosome	chr4	INS	1610	0	0.0
T2T09	chromosome	chr5	INS	1298	0	0.0
T2T09	chromosome	chr6	INS	1175	0	0.0
T2T09	chromosome	chr7	INS	1348	0	0.0
T2T09	chromosome	chr8	INS	1068	0	0.0
T2T09	chromosome	chr9	INS	2723	0	0.0
T2T09	chromosome	chrX	INS	505	0	0.0
T2T09	chromosome	chrY	INS	428	0	0.0
T2T09	chromosome	chr1	all	5042	0	0.0
T2T09	chromosome	chr10	all	2266	0	0.0
T2T09	chromosome	chr11	all	2098	0	0.0
T2T09	chromosome	chr12	all	2149	0	0.0
T2T09	chromosome	chr13	all	2658	0	0.0
T2T09	chromosome	chr14	all	1702	0	0.0
T2T09	chromosome	chr15	all	2324	0	0.0
T2T09	chromosome	chr16	all	3361	0	0.0
T2T09	chromosome	chr17	all	1948	0	0.0
T2T09	chromosome	chr18	all	1688	0	0.0
T2T09	chromosome	chr19	all	1827	0	0.0
T2T09	chromosome	chr2	all	3211	0	0.0
T2T09	chromosome	chr20	all	1834	0	0.0
T2T09	chromosome	chr21	all	1566	0	0.0
T2T09	chromosome	chr22	all	2234	0	0.0
T2T09	chromosome	chr3	all	3013	0	0.0
T2T09	chromosome	chr4	all	3158	0	0.0
T2T09	chromosome	chr5	all	2632	0	0.0
T2T09	chromosome	chr6	all	2266	0	0.0
T2T09	chromosome	chr7	all	2721	0	0.0
T2T09	chromosome	chr8	all	2101	0	0.0
T2T09	chromosome	chr9	all	5480	0	0.0
T2T09	chromosome	chrX	all	1021	0	0.0
T2T09	chromosome	chrY	all	836	0	0.0
T2T09	haplotype	both	BND	2	0	0.0
T2T09	haplotype	haplotype1	BND	6	0	0.0
T2T09	haplotype	haplotype2	BND	4	0	0.0
T2T09	haplotype	both	DEL	4861	0	0.0
T2T09	haplotype	haplotype1	DEL	11257	0	0.0
T2T09	haplotype	haplotype2	DEL	13574	0	0.0
T2T09	haplotype	haplotype1	DUP:TANDEM	16	0	0.0
T2T09	haplotype	haplotype2	DUP:TANDEM	14	0	0.0
T2T09	haplotype	both	INS	4550	0	0.0
T2T09	haplotype	haplotype1	INS	11721	0	0.0
T2T09	haplotype	haplotype2	INS	13105	0	0.0
T2T09	haplotype	both	INV	3	0	0.0
T2T09	haplotype	haplotype1	INV	8	0	0.0
T2T09	haplotype	haplotype2	INV	15	0	0.0
T2T09	haplotype	both	all	9416	0	0.0
T2T09	haplotype	haplotype1	all	23008	0	0.0
T2T09	haplotype	haplotype2	all	26712	0	0.0
T2T09	phasing	phased	all	59136	0	0.0
T2T09	size_class	small (<50bp)	BND	12	0	0.0
T2T09	size_class	large (500bp-5kb)	DEL	7172	0	0.0
T2T09	size_class	massive (>50kb)	DEL	62	0	0.0
T2T09	size_class	medium (50-500bp)	DEL	14846	0	0.0
T2T09	size_class	small (<50bp)	DEL	6922	0	0.0
T2T09	size_class	very_large (5kb-50kb)	DEL	690	0	0.0
T2T09	size_class	large (500bp-5kb)	DUP:TANDEM	23	0	0.0
T2T09	size_class	medium (50-500bp)	DUP:TANDEM	6	0	0.0
T2T09	size_class	very_large (5kb-50kb)	DUP:TANDEM	1	0	0.0
T2T09	size_class	large (500bp-5kb)	INS	6366	0	0.0
T2T09	size_class	massive (>50kb)	INS	94	0	0.0
T2T09	size_class	medium (50-500bp)	INS	15326	0	0.0
T2T09	size_class	small (<50bp)	INS	6855	0	0.0
T2T09	size_class	very_large (5kb-50kb)	INS	735	0	0.0
T2T09	size_class	small (<50bp)	INV	26	0	0.0
T2T09	size_class	large (500bp-5kb)	all	13561	0	0.0
T2T09	size_class	massive (>50kb)	all	156	0	0.0
T2T09	size_class	medium (50-500bp)	all	30178	0	0.0
T2T09	size_class	small (<50bp)	all	13815	0	0.0
T2T09	size_class	very_large (5kb-50kb)	all	1426	0	0.0
T2T09	sv_type	BND	BND	12	0	0.0
T2T09	sv_type	DEL	DEL	29692	27131184	913.7540078135524
T2T09	sv_type	DUP:TANDEM	DUP:TANDEM	30	45555	1518.5
T2T09	sv_type	INS	INS	29376	29714275	1011.5153526688454
T2T09	sv_type	INV	INV	26	0	0.0
T2T09	total	all_svs	all	59136	56891014	962.0368979978356
T2T09	zygosity	ALT_HOM	BND	2	0	0.0
T2T09	zygosity	HET	BND	10	0	0.0
T2T09	zygosity	ALT_HOM	DEL	4861	0	0.0
T2T09	zygosity	HET	DEL	24831	0	0.0
T2T09	zygosity	HET	DUP:TANDEM	30	0	0.0
T2T09	zygosity	ALT_HOM	INS	4550	0	0.0
T2T09	zygosity	HET	INS	24826	0	0.0
T2T09	zygosity	ALT_HOM	INV	3	0	0.0
T2T09	zygosity	HET	INV	23	0	0.0
T2T09	zygosity	ALT_HOM	all	9416	0	0.0
T2T09	zygosity	HET	all	49720	0	0.0
T2T10	chromosome	chr1	DEL	2271	0	0.0
T2T10	chromosome	chr10	DEL	1334	0	0.0
T2T10	chromosome	chr11	DEL	858	0	0.0
T2T10	chromosome	chr12	DEL	1003	0	0.0
T2T10	chromosome	chr13	DEL	1494	0	0.0
T2T10	chromosome	chr14	DEL	895	0	0.0
T2T10	chromosome	chr15	DEL	1136	0	0.0
T2T10	chromosome	chr16	DEL	1547	0	0.0
T2T10	chromosome	chr17	DEL	1003	0	0.0
T2T10	chromosome	chr18	DEL	866	0	0.0
T2T10	chromosome	chr19	DEL	978	0	0.0
T2T10	chromosome	chr2	DEL	1626	0	0.0
T2T10	chromosome	chr20	DEL	840	0	0.0
T2T10	chromosome	chr21	DEL	855	0	0.0
T2T10	chromosome	chr22	DEL	786	0	0.0
T2T10	chromosome	chr3	DEL	1284	0	0.0
T2T10	chromosome	chr4	DEL	1090	0	0.0
T2T10	chromosome	chr5	DEL	1384	0	0.0
T2T10	chromosome	chr6	DEL	1007	0	0.0
T2T10	chromosome	chr7	DEL	1137	0	0.0
T2T10	chromosome	chr8	DEL	1062	0	0.0
T2T10	chromosome	chr9	DEL	2276	0	0.0
T2T10	chromosome	chrX	DEL	748	0	0.0
T2T10	chromosome	chrY	DEL	6	0	0.0
T2T10	chromosome	chr1	INS	2173	0	0.0
T2T10	chromosome	chr10	INS	1281	0	0.0
T2T10	chromosome	chr11	INS	866	0	0.0
T2T10	chromosome	chr12	INS	928	0	0.0
T2T10	chromosome	chr13	INS	1171	0	0.0
T2T10	chromosome	chr14	INS	917	0	0.0
T2T10	chromosome	chr15	INS	1132	0	0.0
T2T10	chromosome	chr16	INS	1479	0	0.0
T2T10	chromosome	chr17	INS	776	0	0.0
T2T10	chromosome	chr18	INS	868	0	0.0
T2T10	chromosome	chr19	INS	807	0	0.0
T2T10	chromosome	chr2	INS	1733	0	0.0
T2T10	chromosome	chr20	INS	684	0	0.0
T2T10	chromosome	chr21	INS	843	0	0.0
T2T10	chromosome	chr22	INS	758	0	0.0
T2T10	chromosome	chr3	INS	1279	0	0.0
T2T10	chromosome	chr4	INS	1250	0	0.0
T2T10	chromosome	chr5	INS	1409	0	0.0
T2T10	chromosome	chr6	INS	1196	0	0.0
T2T10	chromosome	chr7	INS	1274	0	0.0
T2T10	chromosome	chr8	INS	1044	0	0.0
T2T10	chromosome	chr9	INS	2032	0	0.0
T2T10	chromosome	chrX	INS	807	0	0.0
T2T10	chromosome	chrY	INS	6	0	0.0
T2T10	chromosome	chr1	all	4450	0	0.0
T2T10	chromosome	chr10	all	2616	0	0.0
T2T10	chromosome	chr11	all	1727	0	0.0
T2T10	chromosome	chr12	all	1931	0	0.0
T2T10	chromosome	chr13	all	2666	0	0.0
T2T10	chromosome	chr14	all	1814	0	0.0
T2T10	chromosome	chr15	all	2268	0	0.0
T2T10	chromosome	chr16	all	3029	0	0.0
T2T10	chromosome	chr17	all	1781	0	0.0
T2T10	chromosome	chr18	all	1734	0	0.0
T2T10	chromosome	chr19	all	1788	0	0.0
T2T10	chromosome	chr2	all	3365	0	0.0
T2T10	chromosome	chr20	all	1526	0	0.0
T2T10	chromosome	chr21	all	1699	0	0.0
T2T10	chromosome	chr22	all	1544	0	0.0
T2T10	chromosome	chr3	all	2568	0	0.0
T2T10	chromosome	chr4	all	2342	0	0.0
T2T10	chromosome	chr5	all	2799	0	0.0
T2T10	chromosome	chr6	all	2206	0	0.0
T2T10	chromosome	chr7	all	2414	0	0.0
T2T10	chromosome	chr8	all	2109	0	0.0
T2T10	chromosome	chr9	all	4315	0	0.0
T2T10	chromosome	chrX	all	1558	0	0.0
T2T10	chromosome	chrY	all	12	0	0.0
T2T10	haplotype	haplotype1	BND	6	0	0.0
T2T10	haplotype	haplotype2	BND	8	0	0.0
T2T10	haplotype	both	DEL	4903	0	0.0
T2T10	haplotype	haplotype1	DEL	11637	0	0.0
T2T10	haplotype	haplotype2	DEL	10946	0	0.0
T2T10	haplotype	both	DUP:TANDEM	1	0	0.0
T2T10	haplotype	haplotype1	DUP:TANDEM	9	0	0.0
T2T10	haplotype	haplotype2	DUP:TANDEM	6	0	0.0
T2T10	haplotype	both	INS	4651	0	0.0
T2T10	haplotype	haplotype1	INS	11278	0	0.0
T2T10	haplotype	haplotype2	INS	10784	0	0.0
T2T10	haplotype	both	INV	5	0	0.0
T2T10	haplotype	haplotype1	INV	13	0	0.0
T2T10	haplotype	haplotype2	INV	14	0	0.0
T2T10	haplotype	both	all	9560	0	0.0
T2T10	haplotype	haplotype1	all	22943	0	0.0
T2T10	haplotype	haplotype2	all	21758	0	0.0
T2T10	phasing	phased	all	54261	0	0.0
T2T10	size_class	small (<50bp)	BND	14	0	0.0
T2T10	size_class	large (500bp-5kb)	DEL	6293	0	0.0
T2T10	size_class	massive (>50kb)	DEL	47	0	0.0
T2T10	size_class	medium (50-500bp)	DEL	14104	0	0.0
T2T10	size_class	small (<50bp)	DEL	6281	0	0.0
T2T10	size_class	very_large (5kb-50kb)	DEL	761	0	0.0
T2T10	size_class	large (500bp-5kb)	DUP:TANDEM	13	0	0.0
T2T10	size_class	massive (>50kb)	DUP:TANDEM	1	0	0.0
T2T10	size_class	medium (50-500bp)	DUP:TANDEM	2	0	0.0
T2T10	size_class	large (500bp-5kb)	INS	5794	0	0.0
T2T10	size_class	massive (>50kb)	INS	103	0	0.0
T2T10	size_class	medium (50-500bp)	INS	13817	0	0.0
T2T10	size_class	small (<50bp)	INS	6336	0	0.0
T2T10	size_class	very_large (5kb-50kb)	INS	663	0	0.0
T2T10	size_class	small (<50bp)	INV	32	0	0.0
T2T10	size_class	large (500bp-5kb)	all	12100	0	0.0
T2T10	size_class	massive (>50kb)	all	151	0	0.0
T2T10	size_class	medium (50-500bp)	all	27923	0	0.0
T2T10	size_class	small (<50bp)	all	12663	0	0.0
T2T10	size_class	very_large (5kb-50kb)	all	1424	0	0.0
T2T10	sv_type	BND	BND	14	0	0.0
T2T10	sv_type	DEL	DEL	27486	24527827	892.3752819617259
T2T10	sv_type	DUP:TANDEM	DUP:TANDEM	16	721888	45118.0
T2T10	sv_type	INS	INS	26713	27797239	1040.5884400853515
T2T10	sv_type	INV	INV	32	0	0.0
T2T10	total	all_svs	all	54261	53046954	977.6258085918064
T2T10	zygosity	HET	BND	14	0	0.0
T2T10	zygosity	ALT_HOM	DEL	4903	0	0.0
T2T10	zygosity	HET	DEL	22583	0	0.0
T2T10	zygosity	ALT_HOM	DUP:TANDEM	1	0	0.0
T2T10	zygosity	HET	DUP:TANDEM	15	0	0.0
T2T10	zygosity	ALT_HOM	INS	4651	0	0.0
T2T10	zygosity	HET	INS	22062	0	0.0
T2T10	zygosity	ALT_HOM	INV	5	0	0.0
T2T10	zygosity	HET	INV	27	0	0.0
T2T10	zygosity	ALT_HOM	all	9560	0	0.0
T2T10	zygosity	HET	all	44701	0	0.0
T2T11	chromosome	chr1	DEL	2562	0	0.0
T2T11	chromosome	chr10	DEL	1332	0	0.0
T2T11	chromosome	chr11	DEL	1001	0	0.0
T2T11	chromosome	chr12	DEL	1087	0	0.0
T2T11	chromosome	chr13	DEL	1469	0	0.0
T2T11	chromosome	chr14	DEL	975	0	0.0
T2T11	chromosome	chr15	DEL	1187	0	0.0
T2T11	chromosome	chr16	DEL	1995	0	0.0
T2T11	chromosome	chr17	DEL	867	0	0.0
T2T11	chromosome	chr18	DEL	799	0	0.0
T2T11	chromosome	chr19	DEL	826	0	0.0
T2T11	chromosome	chr2	DEL	1887	0	0.0
T2T11	chromosome	chr20	DEL	1025	0	0.0
T2T11	chromosome	chr21	DEL	593	0	0.0
T2T11	chromosome	chr22	DEL	984	0	0.0
T2T11	chromosome	chr3	DEL	1579	0	0.0
T2T11	chromosome	chr4	DEL	992	0	0.0
T2T11	chromosome	chr5	DEL	1190	0	0.0
T2T11	chromosome	chr6	DEL	1109	0	0.0
T2T11	chromosome	chr7	DEL	1301	0	0.0
T2T11	chromosome	chr8	DEL	982	0	0.0
T2T11	chromosome	chr9	DEL	2916	0	0.0
T2T11	chromosome	chrX	DEL	456	0	0.0
T2T11	chromosome	chrY	DEL	600	0	0.0
T2T11	chromosome	chr1	INS	2535	0	0.0
T2T11	chromosome	chr10	INS	1258	0	0.0
T2T11	chromosome	chr11	INS	906	0	0.0
T2T11	chromosome	chr12	INS	1015	0	0.0
T2T11	chromosome	chr13	INS	1672	0	0.0
T2T11	chromosome	chr14	INS	889	0	0.0
T2T11	chromosome	chr15	INS	1139	0	0.0
T2T11	chromosome	chr16	INS	1991	0	0.0
T2T11	chromosome	chr17	INS	808	0	0.0
T2T11	chromosome	chr18	INS	784	0	0.0
T2T11	chromosome	chr19	INS	753	0	0.0
T2T11	chromosome	chr2	INS	1740	0	0.0
T2T11	chromosome	chr20	INS	837	0	0.0
T2T11	chromosome	chr21	INS	675	0	0.0
T2T11	chromosome	chr22	INS	899	0	0.0
T2T11	chromosome	chr3	INS	1671	0	0.0
T2T11	chromosome	chr4	INS	1264	0	0.0
T2T11	chromosome	chr5	INS	1157	0	0.0
T2T11	chromosome	chr6	INS	1252	0	0.0
T2T11	chromosome	chr7	INS	1291	0	0.0
T2T11	chromosome	chr8	INS	1066	0	0.0
T2T11	chromosome	chr9	INS	2881	0	0.0
T2T11	chromosome	chrX	INS	475	0	0.0
T2T11	chromosome	chrY	INS	619	0	0.0
T2T11	chromosome	chr1	all	5103	0	0.0
T2T11	chromosome	chr10	all	2594	0	0.0
T2T11	chromosome	chr11	all	1910	0	0.0
T2T11	chromosome	chr12	all	2103	0	0.0
T2T11	chromosome	chr13	all	3142	0	0.0
T2T11	chromosome	chr14	all	1868	0	0.0
T2T11	chromosome	chr15	all	2327	0	0.0
T2T11	chromosome	chr16	all	3989	0	0.0
T2T11	chromosome	chr17	all	1676	0	0.0
T2T11	chromosome	chr18	all	1584	0	0.0
T2T11	chromosome	chr19	all	1580	0	0.0
T2T11	chromosome	chr2	all	3634	0	0.0
T2T11	chromosome	chr20	all	1864	0	0.0
T2T11	chromosome	chr21	all	1269	0	0.0
T2T11	chromosome	chr22	all	1883	0	0.0
T2T11	chromosome	chr3	all	3253	0	0.0
T2T11	chromosome	chr4	all	2257	0	0.0
T2T11	chromosome	chr5	all	2349	0	0.0
T2T11	chromosome	chr6	all	2365	0	0.0
T2T11	chromosome	chr7	all	2593	0	0.0
T2T11	chromosome	chr8	all	2050	0	0.0
T2T11	chromosome	chr9	all	5806	0	0.0
T2T11	chromosome	chrX	all	935	0	0.0
T2T11	chromosome	chrY	all	1221	0	0.0
T2T11	haplotype	haplotype1	BND	6	0	0.0
T2T11	haplotype	haplotype2	BND	6	0	0.0
T2T11	haplotype	both	DEL	5231	0	0.0
T2T11	haplotype	haplotype1	DEL	11639	0	0.0
T2T11	haplotype	haplotype2	DEL	12844	0	0.0
T2T11	haplotype	haplotype1	DUP:TANDEM	12	0	0.0
T2T11	haplotype	haplotype2	DUP:TANDEM	10	0	0.0
T2T11	haplotype	both	INS	4978	0	0.0
T2T11	haplotype	haplotype1	INS	11880	0	0.0
T2T11	haplotype	haplotype2	INS	12719	0	0.0
T2T11	haplotype	both	INV	5	0	0.0
T2T11	haplotype	haplotype1	INV	12	0	0.0
T2T11	haplotype	haplotype2	INV	13	0	0.0
T2T11	haplotype	both	all	10214	0	0.0
T2T11	haplotype	haplotype1	all	23549	0	0.0
T2T11	haplotype	haplotype2	all	25592	0	0.0
T2T11	phasing	phased	all	59355	0	0.0
T2T11	size_class	small (<50bp)	BND	12	0	0.0
T2T11	size_class	large (500bp-5kb)	DEL	7271	0	0.0
T2T11	size_class	massive (>50kb)	DEL	67	0	0.0
T2T11	size_class	medium (50-500bp)	DEL	14861	0	0.0
T2T11	size_class	small (<50bp)	DEL	6689	0	0.0
T2T11	size_class	very_large (5kb-50kb)	DEL	826	0	0.0
T2T11	size_class	large (500bp-5kb)	DUP:TANDEM	17	0	0.0
T2T11	size_class	massive (>50kb)	DUP:TANDEM	1	0	0.0
T2T11	size_class	medium (50-500bp)	DUP:TANDEM	4	0	0.0
T2T11	size_class	large (500bp-5kb)	INS	6750	0	0.0
T2T11	size_class	massive (>50kb)	INS	100	0	0.0
T2T11	size_class	medium (50-500bp)	INS	15203	0	0.0
T2T11	size_class	small (<50bp)	INS	6711	0	0.0
T2T11	size_class	very_large (5kb-50kb)	INS	813	0	0.0
T2T11	size_class	small (<50bp)	INV	30	0	0.0
T2T11	size_class	large (500bp-5kb)	all	14038	0	0.0
T2T11	size_class	massive (>50kb)	all	168	0	0.0
T2T11	size_class	medium (50-500bp)	all	30068	0	0.0
T2T11	size_class	small (<50bp)	all	13442	0	0.0
T2T11	size_class	very_large (5kb-50kb)	all	1639	0	0.0
T2T11	sv_type	BND	BND	12	0	0.0
T2T11	sv_type	DEL	DEL	29714	29143378	980.796190347984
T2T11	sv_type	DUP:TANDEM	DUP:TANDEM	22	294007	13363.954545454546
T2T11	sv_type	INS	INS	29577	31419910	1062.3088886634885
T2T11	sv_type	INV	INV	30	0	0.0
T2T11	total	all_svs	all	59355	60857295	1025.310336113217
T2T11	zygosity	HET	BND	12	0	0.0
T2T11	zygosity	ALT_HOM	DEL	5231	0	0.0
T2T11	zygosity	HET	DEL	24483	0	0.0
T2T11	zygosity	HET	DUP:TANDEM	22	0	0.0
T2T11	zygosity	ALT_HOM	INS	4978	0	0.0
T2T11	zygosity	HET	INS	24599	0	0.0
T2T11	zygosity	ALT_HOM	INV	5	0	0.0
T2T11	zygosity	HET	INV	25	0	0.0
T2T11	zygosity	ALT_HOM	all	10214	0	0.0
T2T11	zygosity	HET	all	49141	0	0.0
T2T12	chromosome	chr1	DEL	3144	0	0.0
T2T12	chromosome	chr10	DEL	1224	0	0.0
T2T12	chromosome	chr11	DEL	912	0	0.0
T2T12	chromosome	chr12	DEL	949	0	0.0
T2T12	chromosome	chr13	DEL	1045	0	0.0
T2T12	chromosome	chr14	DEL	1016	0	0.0
T2T12	chromosome	chr15	DEL	1445	0	0.0
T2T12	chromosome	chr16	DEL	1508	0	0.0
T2T12	chromosome	chr17	DEL	767	0	0.0
T2T12	chromosome	chr18	DEL	1020	0	0.0
T2T12	chromosome	chr19	DEL	872	0	0.0
T2T12	chromosome	chr2	DEL	1673	0	0.0
T2T12	chromosome	chr20	DEL	1039	0	0.0
T2T12	chromosome	chr21	DEL	667	0	0.0
T2T12	chromosome	chr22	DEL	850	0	0.0
T2T12	chromosome	chr3	DEL	1410	0	0.0
T2T12	chromosome	chr4	DEL	1115	0	0.0
T2T12	chromosome	chr5	DEL	1287	0	0.0
T2T12	chromosome	chr6	DEL	1059	0	0.0
