#Subpopulation order/codes: AFR=0	AMR=1	EAS=2	EUR=3	SAS=4
#chm	spos	epos	sgpos	egpos	n snps	T2T00.0	T2T00.1	T2T00_1.0	T2T00_1.1	T2T00_2.0	T2T00_2.1	T2T04.0	T2T04.1	T2T04_1.0	T2T04_1.1	T2T04_2.0	T2T04_2.1	T2T01.0	T2T01.1	T2T02.0	T2T02.1	T2T03.0	T2T03.1	T2T05.0	T2T05.1	T2T06.0	T2T06.1	T2T07.0	T2T07.1	T2T08.0	T2T08.1	T2T09.0	T2T09.1	T2T10.0	T2T10.1	T2T11.0	T2T11.1	T2T12.0	T2T12.1	T2T13.0	T2T13.1	T2T15.0	T2T15.1	T2T16.0	T2T16.1	T2T17.0	T2T17.1	T2T18.0	T2T18.1	T2T19.0	T2T19.1
chr5	144168283	152130627	146.57	156.83	274830	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	152130627	153657304	156.83	157.9	50987	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	1	3	3	3	0	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	153657304	154055048	157.9	158.19	13690	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	154055048	158682565	158.19	162.5	158484	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	1	2	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	158682565	160491410	162.5	164.46	61564	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	2	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	160491410	165573209	164.46	169.36	182888	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	165573209	166190181	169.36	170.35	24948	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	166190181	167501010	170.35	172.72	52391	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	1	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	167501010	170927825	172.72	180.01	124102	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	170927825	173983173	180.01	186.92	106998	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	173983173	175129236	186.92	189.7	42861	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	2	3	3	3	3	2	2
chr5	175129236	175605578	189.7	191.33	17887	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	4	3	3	3	2	3	3	3	3	2	2
chr5	175605578	175936793	191.33	192.4	12644	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	4	3	3	3	3	3	3	3	3	2	2
chr5	175936793	176013184	192.4	192.74	2576	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	176013184	182011466	192.74	204.09	184467	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	2855	1028059	0.0	2.76	36734	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	1028059	1645303	2.76	5.2	24902	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	1645303	2940711	5.2	7.65	49642	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	2940711	4526669	7.65	11.82	63427	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	1	3	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	4526669	4927188	11.82	12.76	16441	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	4927188	6095936	12.76	15.62	43967	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	3	3	3	1	3	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	6095936	8127342	15.62	20.38	80547	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	8127342	8740167	20.38	21.11	23251	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	1	0	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	8740167	9917351	21.11	22.81	46158	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	9917351	11578223	22.81	26.03	64870	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	11578223	16247000	26.03	33.64	176177	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	16247000	16681909	33.64	34.97	15635	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	16681909	21557052	34.97	41.57	180757	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	21557052	23927797	41.57	46.33	95467	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	0	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	23927797	24816962	46.33	47.4	33556	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	24816962	24899800	47.4	47.53	3134	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	1	3	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	24899800	26209321	47.53	48.72	47509	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	1	3	4	4	1	4	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	26209321	29510552	48.72	49.58	97555	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	1	3	4	4	1	4	3	3	3	3	3	3	2	2	2	3	3	3	3	3	3	3	2	2
chr6	29510552	31321215	49.58	51.3	66486	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	1	1	3	4	4	1	4	3	3	3	3	3	3	2	2	2	3	3	3	3	3	3	3	2	2
chr6	31321215	32877154	51.3	53.04	51020	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	3	1	1	3	4	4	1	4	3	3	3	3	3	3	2	2	2	3	3	3	3	3	3	3	2	2
chr6	32877154	32877898	53.04	53.12	56	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	3	1	1	3	4	4	1	4	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	32877898	33717962	53.12	54.12	30841	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	3	3	1	3	4	4	1	4	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	33717962	33814228	54.12	54.63	4090	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	3	3	3	3	4	4	1	4	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	33814228	36761793	54.63	57.49	106685	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	1	4	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	36761793	39577965	57.49	61.3	102601	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	39577965	40293458	61.3	62.37	28030	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	40293458	41368739	62.37	64.51	41497	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	3	3	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	41368739	41915650	64.51	65.61	19526	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	1	3	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	41915650	43996377	65.61	69.27	73444	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	43996377	44463920	69.27	70.42	17020	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	1	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	44463920	72922623	70.42	85.96	943268	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	4	4	1	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	72922623	77905108	85.96	89.39	176408	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	1	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	77905108	80332472	89.39	90.55	89929	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	1	1	3	3	3	3	3	0	2	2	3	3	3	3	3	3	3	3	2	2
chr6	80332472	89000633	90.55	95.18	315481	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	1	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	89000633	89782169	95.18	96.74	27900	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	89782169	90414064	96.74	97.06	21943	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	90414064	91903677	97.06	99.28	51052	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	91903677	94200522	99.28	101.73	89976	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	1	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	94200522	96293327	101.73	103.09	84992	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	96293327	101357086	103.09	106.58	175196	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	101357086	102590592	106.58	107.2	42592	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	102590592	104710185	107.2	108.75	82604	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	1	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	104710185	105555683	108.75	109.66	32739	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	105555683	123974707	109.66	125.11	633924	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	1	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	123974707	127311375	125.11	129.47	119873	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	4	4	1	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	127311375	135604374	129.47	137.28	293155	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	4	4	1	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	4
chr6	135604374	137092114	137.28	138.68	53236	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	4	4	1	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	137092114	143957103	138.68	145.39	247114	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	143957103	145466906	145.39	147.12	52115	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	4	4	1	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	145466906	151850252	147.12	154.43	229668	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	151850252	152512271	154.43	156.32	25024	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	3	1	3	3	3	3	3	3	2	2	2	3	3	3	3	3	3	3	2	2
chr6	152512271	152976826	156.32	157.06	17349	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	0	1	3	3	3	3	3	3	2	2	2	3	3	3	3	3	3	3	2	2
chr6	152976826	153298709	157.06	157.41	11155	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	0	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	153298709	159014071	157.41	167.05	213638	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	159014071	162053066	167.05	170.49	110074	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	3	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	162053066	162639878	170.49	171.13	21155	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	3	0	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	162639878	167652863	171.13	182.17	201761	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	3	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	167652863	168123985	182.17	183.64	19290	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	0	4	4	3	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	168123985	169518484	183.64	187.55	54466	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	3	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	169518484	169903581	187.55	188.39	16471	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	0	4	4	3	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	169903581	170678110	188.39	190.1	31931	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	3	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr6	170678110	172097055	190.1	192.04	51463	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	3	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	4
chr7	21362	446224	0.0	1.36	14818	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	4	4	3	1	3	3	3	3	3	3	2	2	3	4	3	3	3	3	3	3	2	2
chr7	446224	569776	1.36	1.99	5800	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	4	4	3	1	3	3	3	3	3	3	2	2	3	4	3	3	3	3	3	3	2	2
chr7	569776	1381019	1.99	3.51	36418	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr7	1381019	6974464	3.51	13.31	240736	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr7	6974464	7248136	13.31	14.03	8936	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	2	3	3	3	3	3	2	2
chr7	7248136	7887841	14.03	15.33	25234	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	0	1	3	3	3	3	3	3	2	2	3	3	2	3	3	3	3	3	2	2
chr7	7887841	8079377	15.33	16.35	7416	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	2	3	3	3	3	3	2	2
chr7	8079377	11945811	16.35	24.86	162887	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr7	11945811	13975903	24.86	28.23	87277	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr7	13975903	14479727	28.23	29.87	20984	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr7	14479727	15159902	29.87	31.07	28875	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr7	15159902	17615260	31.07	35.36	100140	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr7	17615260	20218936	35.36	39.61	103442	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr7	20218936	20824351	39.61	40.83	23534	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	1	3	3	3	3	2	3	2	2	3	3	3	3	3	3	3	3	2	2
chr7	20824351	22136677	40.83	43.29	52418	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	1	3	3	3	3	2	3	2	2	3	3	3	3	3	0	3	3	2	2
chr7	22136677	22254582	43.29	43.96	4711	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	1	3	3	3	3	2	3	2	2	3	3	3	3	3	3	3	3	2	2
chr7	22254582	22254805	43.96	43.98	5	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	1	3	3	3	3	2	3	2	2	3	3	3	3	2	3	3	3	2	2
chr7	22254805	23204928	43.98	45.49	31333	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	2	3	3	3	2	2
chr7	23204928	25766690	45.49	49.02	89730	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	2	0	3	3	2	2
chr7	25766690	25878955	49.02	49.13	3725	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	2	3	3	3	2	2
chr7	25878955	35456783	49.13	62.56	307769	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr7	35456783	43566834	62.56	72.63	268678	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr7	43566834	54997229	72.63	83.69	405567	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr7	54997229	60417937	83.69	85.84	114043	3	3	3	3	3	3	2	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr7	60417937	69309941	85.84	88.08	150862	3	3	3	3	3	3	2	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr7	69309941	79286548	88.08	96.26	275644	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr7	79286548	80310386	96.26	98.77	37252	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	2	3	3	3	3	2	2
chr7	80310386	82387696	98.77	101.11	75473	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr7	82387696	83996743	101.11	103.21	57963	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	4
chr7	83996743	86625370	103.21	105.17	92542	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	4
chr7	86625370	90405781	105.17	107.33	125524	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	4
chr7	90405781	90894993	107.33	107.69	17863	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	2	3	3	3	3	3	3	2	4
chr7	90894993	92448222	107.69	108.72	49960	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	2	3	3	3	3	3	3	2	2
chr7	92448222	97679103	108.72	113.16	159231	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr7	97679103	98699243	113.16	114.23	32486	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr7	98699243	107293711	114.23	121.61	262128	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr7	107293711	107730864	121.61	122.68	14503	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	3	1	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr7	107730864	109137673	122.68	124.36	46211	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr7	109137673	111503049	124.36	126.71	82220	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr7	111503049	114294149	126.71	129.46	93442	3	3	3	3	3	3	3	2	3	3	2	3	3	3	3	3	3	3	3	3	3	3	1	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr7	114294149	115017415	129.46	129.86	22629	3	3	3	3	3	3	3	2	3	3	2	3	3	3	3	3	3	3	3	3	3	3	1	1	4	4	3	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
