metric	value	haplotype	asm_method	asm_name	source	chromosome
covered_variants	23988	both	phased_verkko	published_duplex	whatshap_compare	chr19
all_assessed_pairs	23987	both	phased_verkko	published_duplex	whatshap_compare	chr19
all_switches	72	both	phased_verkko	published_duplex	whatshap_compare	chr19
all_switch_rate	0.00300162588068537	both	phased_verkko	published_duplex	whatshap_compare	chr19
all_switchflip_rate	0.00154250218868553	both	phased_verkko	published_duplex	whatshap_compare	chr19
blockwise_hamming	40	both	phased_verkko	published_duplex	whatshap_compare	chr19
blockwise_hamming_rate	0.0016675004168751	both	phased_verkko	published_duplex	whatshap_compare	chr19
blockwise_diff_genotypes	0	both	phased_verkko	published_duplex	whatshap_compare	chr19
blockwise_diff_genotypes_rate	0	both	phased_verkko	published_duplex	whatshap_compare	chr19
largestblock_assessed_pairs	23987	both	phased_verkko	published_duplex	whatshap_compare	chr19
largestblock_switches	72	both	phased_verkko	published_duplex	whatshap_compare	chr19
largestblock_switch_rate	0.00300162588068537	both	phased_verkko	published_duplex	whatshap_compare	chr19
largestblock_switchflip_rate	0.00154250218868553	both	phased_verkko	published_duplex	whatshap_compare	chr19
largestblock_hamming	40	both	phased_verkko	published_duplex	whatshap_compare	chr19
largestblock_hamming_rate	0.0016675004168751	both	phased_verkko	published_duplex	whatshap_compare	chr19
largestblock_diff_genotypes	0	both	phased_verkko	published_duplex	whatshap_compare	chr19
largestblock_diff_genotypes_rate	0	both	phased_verkko	published_duplex	whatshap_compare	chr19
het_variants0	80463	both	phased_verkko	published_duplex	whatshap_compare	chr19
only_snvs	0	both	phased_verkko	published_duplex	whatshap_compare	chr19
intersection_blocks	1	both	phased_verkko	published_duplex	whatshap_compare	chr2
covered_variants	93108	both	phased_verkko	published_duplex	whatshap_compare	chr2
all_assessed_pairs	93107	both	phased_verkko	published_duplex	whatshap_compare	chr2
all_switches	154	both	phased_verkko	published_duplex	whatshap_compare	chr2
all_switch_rate	0.00165401097661829	both	phased_verkko	published_duplex	whatshap_compare	chr2
all_switchflip_rate	8.2700548830914e-4	both	phased_verkko	published_duplex	whatshap_compare	chr2
blockwise_hamming	77	both	phased_verkko	published_duplex	whatshap_compare	chr2
blockwise_hamming_rate	8.2699660609185e-4	both	phased_verkko	published_duplex	whatshap_compare	chr2
blockwise_diff_genotypes	0	both	phased_verkko	published_duplex	whatshap_compare	chr2
blockwise_diff_genotypes_rate	0	both	phased_verkko	published_duplex	whatshap_compare	chr2
largestblock_assessed_pairs	93107	both	phased_verkko	published_duplex	whatshap_compare	chr2
largestblock_switches	154	both	phased_verkko	published_duplex	whatshap_compare	chr2
largestblock_switch_rate	0.00165401097661829	both	phased_verkko	published_duplex	whatshap_compare	chr2
largestblock_switchflip_rate	8.2700548830914e-4	both	phased_verkko	published_duplex	whatshap_compare	chr2
largestblock_hamming	77	both	phased_verkko	published_duplex	whatshap_compare	chr2
largestblock_hamming_rate	8.2699660609185e-4	both	phased_verkko	published_duplex	whatshap_compare	chr2
largestblock_diff_genotypes	0	both	phased_verkko	published_duplex	whatshap_compare	chr2
largestblock_diff_genotypes_rate	0	both	phased_verkko	published_duplex	whatshap_compare	chr2
het_variants0	208792	both	phased_verkko	published_duplex	whatshap_compare	chr2
only_snvs	0	both	phased_verkko	published_duplex	whatshap_compare	chr2
intersection_blocks	1	both	phased_verkko	published_duplex	whatshap_compare	chr20
covered_variants	26807	both	phased_verkko	published_duplex	whatshap_compare	chr20
all_assessed_pairs	26806	both	phased_verkko	published_duplex	whatshap_compare	chr20
all_switches	54	both	phased_verkko	published_duplex	whatshap_compare	chr20
all_switch_rate	0.00201447437140938	both	phased_verkko	published_duplex	whatshap_compare	chr20
all_switchflip_rate	0.00100723718570469	both	phased_verkko	published_duplex	whatshap_compare	chr20
blockwise_hamming	27	both	phased_verkko	published_duplex	whatshap_compare	chr20
blockwise_hamming_rate	0.00100719961204163	both	phased_verkko	published_duplex	whatshap_compare	chr20
blockwise_diff_genotypes	0	both	phased_verkko	published_duplex	whatshap_compare	chr20
blockwise_diff_genotypes_rate	0	both	phased_verkko	published_duplex	whatshap_compare	chr20
largestblock_assessed_pairs	26806	both	phased_verkko	published_duplex	whatshap_compare	chr20
largestblock_switches	54	both	phased_verkko	published_duplex	whatshap_compare	chr20
largestblock_switch_rate	0.00201447437140938	both	phased_verkko	published_duplex	whatshap_compare	chr20
largestblock_switchflip_rate	0.00100723718570469	both	phased_verkko	published_duplex	whatshap_compare	chr20
largestblock_hamming	27	both	phased_verkko	published_duplex	whatshap_compare	chr20
largestblock_hamming_rate	0.00100719961204163	both	phased_verkko	published_duplex	whatshap_compare	chr20
largestblock_diff_genotypes	0	both	phased_verkko	published_duplex	whatshap_compare	chr20
largestblock_diff_genotypes_rate	0	both	phased_verkko	published_duplex	whatshap_compare	chr20
het_variants0	80537	both	phased_verkko	published_duplex	whatshap_compare	chr20
only_snvs	0	both	phased_verkko	published_duplex	whatshap_compare	chr20
intersection_blocks	1	both	phased_verkko	published_duplex	whatshap_compare	chr21
covered_variants	17060	both	phased_verkko	published_duplex	whatshap_compare	chr21
all_assessed_pairs	17059	both	phased_verkko	published_duplex	whatshap_compare	chr21
all_switches	34	both	phased_verkko	published_duplex	whatshap_compare	chr21
all_switch_rate	0.00199308283017761	both	phased_verkko	published_duplex	whatshap_compare	chr21
all_switchflip_rate	9.965414150888e-4	both	phased_verkko	published_duplex	whatshap_compare	chr21
blockwise_hamming	17	both	phased_verkko	published_duplex	whatshap_compare	chr21
blockwise_hamming_rate	9.9648300117233e-4	both	phased_verkko	published_duplex	whatshap_compare	chr21
blockwise_diff_genotypes	0	both	phased_verkko	published_duplex	whatshap_compare	chr21
blockwise_diff_genotypes_rate	0	both	phased_verkko	published_duplex	whatshap_compare	chr21
largestblock_assessed_pairs	17059	both	phased_verkko	published_duplex	whatshap_compare	chr21
largestblock_switches	34	both	phased_verkko	published_duplex	whatshap_compare	chr21
largestblock_switch_rate	0.00199308283017761	both	phased_verkko	published_duplex	whatshap_compare	chr21
largestblock_switchflip_rate	9.965414150888e-4	both	phased_verkko	published_duplex	whatshap_compare	chr21
largestblock_hamming	17	both	phased_verkko	published_duplex	whatshap_compare	chr21
largestblock_hamming_rate	9.9648300117233e-4	both	phased_verkko	published_duplex	whatshap_compare	chr21
largestblock_diff_genotypes	0	both	phased_verkko	published_duplex	whatshap_compare	chr21
largestblock_diff_genotypes_rate	0	both	phased_verkko	published_duplex	whatshap_compare	chr21
het_variants0	48678	both	phased_verkko	published_duplex	whatshap_compare	chr21
only_snvs	0	both	phased_verkko	published_duplex	whatshap_compare	chr21
intersection_blocks	1	both	phased_verkko	published_duplex	whatshap_compare	chr22
covered_variants	19698	both	phased_verkko	published_duplex	whatshap_compare	chr22
all_assessed_pairs	19697	both	phased_verkko	published_duplex	whatshap_compare	chr22
all_switches	24	both	phased_verkko	published_duplex	whatshap_compare	chr22
all_switch_rate	0.0012184596639082	both	phased_verkko	published_duplex	whatshap_compare	chr22
all_switchflip_rate	6.092298319541e-4	both	phased_verkko	published_duplex	whatshap_compare	chr22
blockwise_hamming	12	both	phased_verkko	published_duplex	whatshap_compare	chr22
blockwise_hamming_rate	6.0919890344197e-4	both	phased_verkko	published_duplex	whatshap_compare	chr22
blockwise_diff_genotypes	0	both	phased_verkko	published_duplex	whatshap_compare	chr22
blockwise_diff_genotypes_rate	0	both	phased_verkko	published_duplex	whatshap_compare	chr22
largestblock_assessed_pairs	19697	both	phased_verkko	published_duplex	whatshap_compare	chr22
largestblock_switches	24	both	phased_verkko	published_duplex	whatshap_compare	chr22
largestblock_switch_rate	0.0012184596639082	both	phased_verkko	published_duplex	whatshap_compare	chr22
largestblock_switchflip_rate	6.092298319541e-4	both	phased_verkko	published_duplex	whatshap_compare	chr22
largestblock_hamming	12	both	phased_verkko	published_duplex	whatshap_compare	chr22
largestblock_hamming_rate	6.0919890344197e-4	both	phased_verkko	published_duplex	whatshap_compare	chr22
largestblock_diff_genotypes	0	both	phased_verkko	published_duplex	whatshap_compare	chr22
largestblock_diff_genotypes_rate	0	both	phased_verkko	published_duplex	whatshap_compare	chr22
het_variants0	79238	both	phased_verkko	published_duplex	whatshap_compare	chr22
only_snvs	0	both	phased_verkko	published_duplex	whatshap_compare	chr22
intersection_blocks	1	both	phased_verkko	published_duplex	whatshap_compare	chr3
covered_variants	79996	both	phased_verkko	published_duplex	whatshap_compare	chr3
all_assessed_pairs	79995	both	phased_verkko	published_duplex	whatshap_compare	chr3
all_switches	144	both	phased_verkko	published_duplex	whatshap_compare	chr3
all_switch_rate	0.00180011250703168	both	phased_verkko	published_duplex	whatshap_compare	chr3
all_switchflip_rate	9.1255703481467e-4	both	phased_verkko	published_duplex	whatshap_compare	chr3
blockwise_hamming	73	both	phased_verkko	published_duplex	whatshap_compare	chr3
blockwise_hamming_rate	9.1254562728136e-4	both	phased_verkko	published_duplex	whatshap_compare	chr3
blockwise_diff_genotypes	0	both	phased_verkko	published_duplex	whatshap_compare	chr3
blockwise_diff_genotypes_rate	0	both	phased_verkko	published_duplex	whatshap_compare	chr3
largestblock_assessed_pairs	79995	both	phased_verkko	published_duplex	whatshap_compare	chr3
largestblock_switches	144	both	phased_verkko	published_duplex	whatshap_compare	chr3
largestblock_switch_rate	0.00180011250703168	both	phased_verkko	published_duplex	whatshap_compare	chr3
largestblock_switchflip_rate	9.1255703481467e-4	both	phased_verkko	published_duplex	whatshap_compare	chr3
largestblock_hamming	73	both	phased_verkko	published_duplex	whatshap_compare	chr3
largestblock_hamming_rate	9.1254562728136e-4	both	phased_verkko	published_duplex	whatshap_compare	chr3
largestblock_diff_genotypes	0	both	phased_verkko	published_duplex	whatshap_compare	chr3
largestblock_diff_genotypes_rate	0	both	phased_verkko	published_duplex	whatshap_compare	chr3
het_variants0	202006	both	phased_verkko	published_duplex	whatshap_compare	chr3
only_snvs	0	both	phased_verkko	published_duplex	whatshap_compare	chr3
intersection_blocks	1	both	phased_verkko	published_duplex	whatshap_compare	chr4
covered_variants	82486	both	phased_verkko	published_duplex	whatshap_compare	chr4
all_assessed_pairs	82485	both	phased_verkko	published_duplex	whatshap_compare	chr4
all_switches	82	both	phased_verkko	published_duplex	whatshap_compare	chr4
all_switch_rate	9.9412014305631e-4	both	phased_verkko	published_duplex	whatshap_compare	chr4
all_switchflip_rate	4.9706007152815e-4	both	phased_verkko	published_duplex	whatshap_compare	chr4
blockwise_hamming	41	both	phased_verkko	published_duplex	whatshap_compare	chr4
blockwise_hamming_rate	4.9705404553499e-4	both	phased_verkko	published_duplex	whatshap_compare	chr4
blockwise_diff_genotypes	0	both	phased_verkko	published_duplex	whatshap_compare	chr4
blockwise_diff_genotypes_rate	0	both	phased_verkko	published_duplex	whatshap_compare	chr4
largestblock_assessed_pairs	82485	both	phased_verkko	published_duplex	whatshap_compare	chr4
largestblock_switches	82	both	phased_verkko	published_duplex	whatshap_compare	chr4
largestblock_switch_rate	9.9412014305631e-4	both	phased_verkko	published_duplex	whatshap_compare	chr4
largestblock_switchflip_rate	4.9706007152815e-4	both	phased_verkko	published_duplex	whatshap_compare	chr4
largestblock_hamming	41	both	phased_verkko	published_duplex	whatshap_compare	chr4
largestblock_hamming_rate	4.9705404553499e-4	both	phased_verkko	published_duplex	whatshap_compare	chr4
largestblock_diff_genotypes	0	both	phased_verkko	published_duplex	whatshap_compare	chr4
largestblock_diff_genotypes_rate	0	both	phased_verkko	published_duplex	whatshap_compare	chr4
het_variants0	203196	both	phased_verkko	published_duplex	whatshap_compare	chr4
only_snvs	0	both	phased_verkko	published_duplex	whatshap_compare	chr4
intersection_blocks	1	both	phased_verkko	published_duplex	whatshap_compare	chr5
covered_variants	78131	both	phased_verkko	published_duplex	whatshap_compare	chr5
all_assessed_pairs	78130	both	phased_verkko	published_duplex	whatshap_compare	chr5
all_switches	122	both	phased_verkko	published_duplex	whatshap_compare	chr5
all_switch_rate	0.0015615000639959	both	phased_verkko	published_duplex	whatshap_compare	chr5
all_switchflip_rate	7.8075003199795e-4	both	phased_verkko	published_duplex	whatshap_compare	chr5
blockwise_hamming	61	both	phased_verkko	published_duplex	whatshap_compare	chr5
blockwise_hamming_rate	7.8074003916499e-4	both	phased_verkko	published_duplex	whatshap_compare	chr5
blockwise_diff_genotypes	0	both	phased_verkko	published_duplex	whatshap_compare	chr5
blockwise_diff_genotypes_rate	0	both	phased_verkko	published_duplex	whatshap_compare	chr5
largestblock_assessed_pairs	78130	both	phased_verkko	published_duplex	whatshap_compare	chr5
largestblock_switches	122	both	phased_verkko	published_duplex	whatshap_compare	chr5
largestblock_switch_rate	0.0015615000639959	both	phased_verkko	published_duplex	whatshap_compare	chr5
largestblock_switchflip_rate	7.8075003199795e-4	both	phased_verkko	published_duplex	whatshap_compare	chr5
largestblock_hamming	61	both	phased_verkko	published_duplex	whatshap_compare	chr5
largestblock_hamming_rate	7.8074003916499e-4	both	phased_verkko	published_duplex	whatshap_compare	chr5
largestblock_diff_genotypes	0	both	phased_verkko	published_duplex	whatshap_compare	chr5
largestblock_diff_genotypes_rate	0	both	phased_verkko	published_duplex	whatshap_compare	chr5
het_variants0	186323	both	phased_verkko	published_duplex	whatshap_compare	chr5
only_snvs	0	both	phased_verkko	published_duplex	whatshap_compare	chr5
intersection_blocks	1	both	phased_verkko	published_duplex	whatshap_compare	chr6
covered_variants	74354	both	phased_verkko	published_duplex	whatshap_compare	chr6
all_assessed_pairs	74353	both	phased_verkko	published_duplex	whatshap_compare	chr6
all_switches	142	both	phased_verkko	published_duplex	whatshap_compare	chr6
all_switch_rate	0.00190980861565774	both	phased_verkko	published_duplex	whatshap_compare	chr6
all_switchflip_rate	9.6835366427716e-4	both	phased_verkko	published_duplex	whatshap_compare	chr6
blockwise_hamming	72	both	phased_verkko	published_duplex	whatshap_compare	chr6
blockwise_hamming_rate	9.6834064071872e-4	both	phased_verkko	published_duplex	whatshap_compare	chr6
blockwise_diff_genotypes	0	both	phased_verkko	published_duplex	whatshap_compare	chr6
blockwise_diff_genotypes_rate	0	both	phased_verkko	published_duplex	whatshap_compare	chr6
largestblock_assessed_pairs	74353	both	phased_verkko	published_duplex	whatshap_compare	chr6
largestblock_switches	142	both	phased_verkko	published_duplex	whatshap_compare	chr6
largestblock_switch_rate	0.00190980861565774	both	phased_verkko	published_duplex	whatshap_compare	chr6
largestblock_switchflip_rate	9.6835366427716e-4	both	phased_verkko	published_duplex	whatshap_compare	chr6
largestblock_hamming	72	both	phased_verkko	published_duplex	whatshap_compare	chr6
largestblock_hamming_rate	9.6834064071872e-4	both	phased_verkko	published_duplex	whatshap_compare	chr6
largestblock_diff_genotypes	0	both	phased_verkko	published_duplex	whatshap_compare	chr6
largestblock_diff_genotypes_rate	0	both	phased_verkko	published_duplex	whatshap_compare	chr6
het_variants0	175915	both	phased_verkko	published_duplex	whatshap_compare	chr6
only_snvs	0	both	phased_verkko	published_duplex	whatshap_compare	chr6
intersection_blocks	1	both	phased_verkko	published_duplex	whatshap_compare	chr7
covered_variants	72251	both	phased_verkko	published_duplex	whatshap_compare	chr7
all_assessed_pairs	72250	both	phased_verkko	published_duplex	whatshap_compare	chr7
all_switches	92	both	phased_verkko	published_duplex	whatshap_compare	chr7
all_switch_rate	0.00127335640138408	both	phased_verkko	published_duplex	whatshap_compare	chr7
all_switchflip_rate	6.6435986159169e-4	both	phased_verkko	published_duplex	whatshap_compare	chr7
blockwise_hamming	48	both	phased_verkko	published_duplex	whatshap_compare	chr7
blockwise_hamming_rate	6.6435066642676e-4	both	phased_verkko	published_duplex	whatshap_compare	chr7
blockwise_diff_genotypes	0	both	phased_verkko	published_duplex	whatshap_compare	chr7
blockwise_diff_genotypes_rate	0	both	phased_verkko	published_duplex	whatshap_compare	chr7
largestblock_assessed_pairs	72250	both	phased_verkko	published_duplex	whatshap_compare	chr7
largestblock_switches	92	both	phased_verkko	published_duplex	whatshap_compare	chr7
largestblock_switch_rate	0.00127335640138408	both	phased_verkko	published_duplex	whatshap_compare	chr7
largestblock_switchflip_rate	6.6435986159169e-4	both	phased_verkko	published_duplex	whatshap_compare	chr7
largestblock_hamming	48	both	phased_verkko	published_duplex	whatshap_compare	chr7
largestblock_hamming_rate	6.6435066642676e-4	both	phased_verkko	published_duplex	whatshap_compare	chr7
largestblock_diff_genotypes	0	both	phased_verkko	published_duplex	whatshap_compare	chr7
largestblock_diff_genotypes_rate	0	both	phased_verkko	published_duplex	whatshap_compare	chr7
het_variants0	170878	both	phased_verkko	published_duplex	whatshap_compare	chr7
only_snvs	0	both	phased_verkko	published_duplex	whatshap_compare	chr7
intersection_blocks	1	both	phased_verkko	published_duplex	whatshap_compare	chr8
covered_variants	68000	both	phased_verkko	published_duplex	whatshap_compare	chr8
all_assessed_pairs	67999	both	phased_verkko	published_duplex	whatshap_compare	chr8
all_switches	100	both	phased_verkko	published_duplex	whatshap_compare	chr8
all_switch_rate	0.00147060986190973	both	phased_verkko	published_duplex	whatshap_compare	chr8
all_switchflip_rate	7.5001102957396e-4	both	phased_verkko	published_duplex	whatshap_compare	chr8
blockwise_hamming	51	both	phased_verkko	published_duplex	whatshap_compare	chr8
blockwise_hamming_rate	7.5e-4	both	phased_verkko	published_duplex	whatshap_compare	chr8
blockwise_diff_genotypes	0	both	phased_verkko	published_duplex	whatshap_compare	chr8
blockwise_diff_genotypes_rate	0	both	phased_verkko	published_duplex	whatshap_compare	chr8
largestblock_assessed_pairs	67999	both	phased_verkko	published_duplex	whatshap_compare	chr8
largestblock_switches	100	both	phased_verkko	published_duplex	whatshap_compare	chr8
largestblock_switch_rate	0.00147060986190973	both	phased_verkko	published_duplex	whatshap_compare	chr8
largestblock_switchflip_rate	7.5001102957396e-4	both	phased_verkko	published_duplex	whatshap_compare	chr8
largestblock_hamming	51	both	phased_verkko	published_duplex	whatshap_compare	chr8
largestblock_hamming_rate	7.5e-4	both	phased_verkko	published_duplex	whatshap_compare	chr8
largestblock_diff_genotypes	0	both	phased_verkko	published_duplex	whatshap_compare	chr8
largestblock_diff_genotypes_rate	0	both	phased_verkko	published_duplex	whatshap_compare	chr8
het_variants0	160556	both	phased_verkko	published_duplex	whatshap_compare	chr8
only_snvs	0	both	phased_verkko	published_duplex	whatshap_compare	chr8
intersection_blocks	1	both	phased_verkko	published_duplex	whatshap_compare	chr9
covered_variants	52931	both	phased_verkko	published_duplex	whatshap_compare	chr9
all_assessed_pairs	52930	both	phased_verkko	published_duplex	whatshap_compare	chr9
all_switches	94	both	phased_verkko	published_duplex	whatshap_compare	chr9
all_switch_rate	0.00177593047421122	both	phased_verkko	published_duplex	whatshap_compare	chr9
all_switchflip_rate	8.8796523710561e-4	both	phased_verkko	published_duplex	whatshap_compare	chr9
blockwise_hamming	47	both	phased_verkko	published_duplex	whatshap_compare	chr9
blockwise_hamming_rate	8.879484612042e-4	both	phased_verkko	published_duplex	whatshap_compare	chr9
blockwise_diff_genotypes	0	both	phased_verkko	published_duplex	whatshap_compare	chr9
blockwise_diff_genotypes_rate	0	both	phased_verkko	published_duplex	whatshap_compare	chr9
largestblock_assessed_pairs	52930	both	phased_verkko	published_duplex	whatshap_compare	chr9
largestblock_switches	94	both	phased_verkko	published_duplex	whatshap_compare	chr9
largestblock_switch_rate	0.00177593047421122	both	phased_verkko	published_duplex	whatshap_compare	chr9
largestblock_switchflip_rate	8.8796523710561e-4	both	phased_verkko	published_duplex	whatshap_compare	chr9
largestblock_hamming	47	both	phased_verkko	published_duplex	whatshap_compare	chr9
largestblock_hamming_rate	8.879484612042e-4	both	phased_verkko	published_duplex	whatshap_compare	chr9
largestblock_diff_genotypes	0	both	phased_verkko	published_duplex	whatshap_compare	chr9
largestblock_diff_genotypes_rate	0	both	phased_verkko	published_duplex	whatshap_compare	chr9
het_variants0	149379	both	phased_verkko	published_duplex	whatshap_compare	chr9
only_snvs	0	both	phased_verkko	published_duplex	whatshap_compare	chr9
intersection_blocks	1	both	phased_gfase	published_herro	whatshap_compare	chr1
covered_variants	85499	both	phased_gfase	published_herro	whatshap_compare	chr1
all_assessed_pairs	85498	both	phased_gfase	published_herro	whatshap_compare	chr1
all_switches	172	both	phased_gfase	published_herro	whatshap_compare	chr1
all_switch_rate	0.00201174296474771	both	phased_gfase	published_herro	whatshap_compare	chr1
all_switchflip_rate	0.00107604856253947	both	phased_gfase	published_herro	whatshap_compare	chr1
blockwise_hamming	3857	both	phased_gfase	published_herro	whatshap_compare	chr1
blockwise_hamming_rate	0.04511163873261675	both	phased_gfase	published_herro	whatshap_compare	chr1
blockwise_diff_genotypes	0	both	phased_gfase	published_herro	whatshap_compare	chr1
blockwise_diff_genotypes_rate	0	both	phased_gfase	published_herro	whatshap_compare	chr1
largestblock_assessed_pairs	85498	both	phased_gfase	published_herro	whatshap_compare	chr1
largestblock_switches	172	both	phased_gfase	published_herro	whatshap_compare	chr1
largestblock_switch_rate	0.00201174296474771	both	phased_gfase	published_herro	whatshap_compare	chr1
largestblock_switchflip_rate	0.00107604856253947	both	phased_gfase	published_herro	whatshap_compare	chr1
largestblock_hamming	3857	both	phased_gfase	published_herro	whatshap_compare	chr1
largestblock_hamming_rate	0.04511163873261675	both	phased_gfase	published_herro	whatshap_compare	chr1
largestblock_diff_genotypes	0	both	phased_gfase	published_herro	whatshap_compare	chr1
largestblock_diff_genotypes_rate	0	both	phased_gfase	published_herro	whatshap_compare	chr1
het_variants0	218420	both	phased_gfase	published_herro	whatshap_compare	chr1
only_snvs	0	both	phased_gfase	published_herro	whatshap_compare	chr1
intersection_blocks	1	both	phased_gfase	published_herro	whatshap_compare	chr10
covered_variants	62323	both	phased_gfase	published_herro	whatshap_compare	chr10
all_assessed_pairs	62322	both	phased_gfase	published_herro	whatshap_compare	chr10
all_switches	112	both	phased_gfase	published_herro	whatshap_compare	chr10
all_switch_rate	0.00179711819261256	both	phased_gfase	published_herro	whatshap_compare	chr10
all_switchflip_rate	9.4669619075125e-4	both	phased_gfase	published_herro	whatshap_compare	chr10
blockwise_hamming	1877	both	phased_gfase	published_herro	whatshap_compare	chr10
blockwise_hamming_rate	0.03011729217142949	both	phased_gfase	published_herro	whatshap_compare	chr10
blockwise_diff_genotypes	0	both	phased_gfase	published_herro	whatshap_compare	chr10
blockwise_diff_genotypes_rate	0	both	phased_gfase	published_herro	whatshap_compare	chr10
largestblock_assessed_pairs	62322	both	phased_gfase	published_herro	whatshap_compare	chr10
largestblock_switches	112	both	phased_gfase	published_herro	whatshap_compare	chr10
largestblock_switch_rate	0.00179711819261256	both	phased_gfase	published_herro	whatshap_compare	chr10
largestblock_switchflip_rate	9.4669619075125e-4	both	phased_gfase	published_herro	whatshap_compare	chr10
largestblock_hamming	1877	both	phased_gfase	published_herro	whatshap_compare	chr10
largestblock_hamming_rate	0.03011729217142949	both	phased_gfase	published_herro	whatshap_compare	chr10
largestblock_diff_genotypes	0	both	phased_gfase	published_herro	whatshap_compare	chr10
largestblock_diff_genotypes_rate	0	both	phased_gfase	published_herro	whatshap_compare	chr10
het_variants0	143868	both	phased_gfase	published_herro	whatshap_compare	chr10
only_snvs	0	both	phased_gfase	published_herro	whatshap_compare	chr10
intersection_blocks	1	both	phased_gfase	published_herro	whatshap_compare	chr11
covered_variants	53696	both	phased_gfase	published_herro	whatshap_compare	chr11
all_assessed_pairs	53695	both	phased_gfase	published_herro	whatshap_compare	chr11
all_switches	118	both	phased_gfase	published_herro	whatshap_compare	chr11
all_switch_rate	0.00219759754167054	both	phased_gfase	published_herro	whatshap_compare	chr11
all_switchflip_rate	0.00115466989477605	both	phased_gfase	published_herro	whatshap_compare	chr11
blockwise_hamming	2219	both	phased_gfase	published_herro	whatshap_compare	chr11
blockwise_hamming_rate	0.04132523837902265	both	phased_gfase	published_herro	whatshap_compare	chr11
blockwise_diff_genotypes	0	both	phased_gfase	published_herro	whatshap_compare	chr11
blockwise_diff_genotypes_rate	0	both	phased_gfase	published_herro	whatshap_compare	chr11
largestblock_assessed_pairs	53695	both	phased_gfase	published_herro	whatshap_compare	chr11
largestblock_switches	118	both	phased_gfase	published_herro	whatshap_compare	chr11
largestblock_switch_rate	0.00219759754167054	both	phased_gfase	published_herro	whatshap_compare	chr11
largestblock_switchflip_rate	0.00115466989477605	both	phased_gfase	published_herro	whatshap_compare	chr11
largestblock_hamming	2219	both	phased_gfase	published_herro	whatshap_compare	chr11
largestblock_hamming_rate	0.04132523837902265	both	phased_gfase	published_herro	whatshap_compare	chr11
largestblock_diff_genotypes	0	both	phased_gfase	published_herro	whatshap_compare	chr11
largestblock_diff_genotypes_rate	0	both	phased_gfase	published_herro	whatshap_compare	chr11
het_variants0	126780	both	phased_gfase	published_herro	whatshap_compare	chr11
only_snvs	0	both	phased_gfase	published_herro	whatshap_compare	chr11
intersection_blocks	1	both	phased_gfase	published_herro	whatshap_compare	chr12
covered_variants	52610	both	phased_gfase	published_herro	whatshap_compare	chr12
all_assessed_pairs	52609	both	phased_gfase	published_herro	whatshap_compare	chr12
all_switches	109	both	phased_gfase	published_herro	whatshap_compare	chr12
all_switch_rate	0.00207188884031249	both	phased_gfase	published_herro	whatshap_compare	chr12
all_switchflip_rate	0.00110247296090022	both	phased_gfase	published_herro	whatshap_compare	chr12
blockwise_hamming	7805	both	phased_gfase	published_herro	whatshap_compare	chr12
blockwise_hamming_rate	0.14835582588861437	both	phased_gfase	published_herro	whatshap_compare	chr12
blockwise_diff_genotypes	0	both	phased_gfase	published_herro	whatshap_compare	chr12
blockwise_diff_genotypes_rate	0	both	phased_gfase	published_herro	whatshap_compare	chr12
largestblock_assessed_pairs	52609	both	phased_gfase	published_herro	whatshap_compare	chr12
largestblock_switches	109	both	phased_gfase	published_herro	whatshap_compare	chr12
largestblock_switch_rate	0.00207188884031249	both	phased_gfase	published_herro	whatshap_compare	chr12
largestblock_switchflip_rate	0.00110247296090022	both	phased_gfase	published_herro	whatshap_compare	chr12
largestblock_hamming	7805	both	phased_gfase	published_herro	whatshap_compare	chr12
largestblock_hamming_rate	0.14835582588861437	both	phased_gfase	published_herro	whatshap_compare	chr12
largestblock_diff_genotypes	0	both	phased_gfase	published_herro	whatshap_compare	chr12
largestblock_diff_genotypes_rate	0	both	phased_gfase	published_herro	whatshap_compare	chr12
het_variants0	132743	both	phased_gfase	published_herro	whatshap_compare	chr12
only_snvs	0	both	phased_gfase	published_herro	whatshap_compare	chr12
intersection_blocks	1	both	phased_gfase	published_herro	whatshap_compare	chr13
covered_variants	44041	both	phased_gfase	published_herro	whatshap_compare	chr13
all_assessed_pairs	44040	both	phased_gfase	published_herro	whatshap_compare	chr13
all_switches	68	both	phased_gfase	published_herro	whatshap_compare	chr13
all_switch_rate	0.00154405086285195	both	phased_gfase	published_herro	whatshap_compare	chr13
all_switchflip_rate	7.9473206176203e-4	both	phased_gfase	published_herro	whatshap_compare	chr13
blockwise_hamming	35	both	phased_gfase	published_herro	whatshap_compare	chr13
blockwise_hamming_rate	7.9471401648463e-4	both	phased_gfase	published_herro	whatshap_compare	chr13
blockwise_diff_genotypes	0	both	phased_gfase	published_herro	whatshap_compare	chr13
blockwise_diff_genotypes_rate	0	both	phased_gfase	published_herro	whatshap_compare	chr13
largestblock_assessed_pairs	44040	both	phased_gfase	published_herro	whatshap_compare	chr13
largestblock_switches	68	both	phased_gfase	published_herro	whatshap_compare	chr13
largestblock_switch_rate	0.00154405086285195	both	phased_gfase	published_herro	whatshap_compare	chr13
largestblock_switchflip_rate	7.9473206176203e-4	both	phased_gfase	published_herro	whatshap_compare	chr13
largestblock_hamming	35	both	phased_gfase	published_herro	whatshap_compare	chr13
largestblock_hamming_rate	7.9471401648463e-4	both	phased_gfase	published_herro	whatshap_compare	chr13
largestblock_diff_genotypes	0	both	phased_gfase	published_herro	whatshap_compare	chr13
